year_date,year,team,city,player_name,postseason,games_played,minutes_played,points_per_game,def_points_per_game,point_difference,field_goal_made,field_goal_attempted,field_goal_percentage,def_field_goal_percentage,two_points_made,two_points_attempted,two_points_percentage,three_points_made,three_points_attempted,three_points_percentage,def_three_points_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,offensive_rebounds,defensive_rebounds,total_rebounds,offensive_rebounds_percentage,defensive_rebounds_percentage,total_rebounds_percentage,assists,steals,blocks,turnovers,def_turnovers,fouls
2011-02-01T08:00:00.000Z,2011,Celtics,Boston,"",false,82,0,96.5,0,0,36.9,75.8,48.6,0,31.9,62.2,51.3,5,13.6,36.5,0,17.8,23.1,77,7.8,31,38.8,0,0,0,23.4,8.2,4.2,14.6,0,20.5
2011-02-01T08:00:00.000Z,2011,Trailblazers,Portland,"",false,82,0,96.3,0,0,36,80.5,44.7,0,29.7,62.1,47.7,6.3,18.3,34.5,0,18,22.4,80.4,12.1,27.2,39.3,0,0,0,21.2,8,4.4,13,0,19.3
2011-02-01T08:00:00.000Z,2011,Cavaliers,Cleveland,"",false,82,0,95.5,0,0,35.2,81.1,43.4,0,29,62.9,46.1,6.2,18.2,34.2,0,18.9,25.3,74.5,10.4,29.9,40.3,0,0,0,21,6.6,4.2,14.2,0,20.1
2011-02-01T08:00:00.000Z,2011,Hawks,Atlanta,"",false,82,0,95,0,0,36.2,78.4,46.2,0,30.1,61,49.4,6.1,17.4,35.2,0,16.4,21.1,77.9,9.3,30,39.3,0,0,0,22,6,4.2,13.6,0,19
2011-02-01T08:00:00.000Z,2011,Hornets,Charlotte,"",false,82,0,94.9,0,0,35.9,78.2,45.9,0,30.5,63.2,48.2,5.4,15,36,0,17.7,23.1,76.5,10,30.1,40.1,0,0,0,20.6,7.5,4.4,13,0,21
2011-02-01T08:00:00.000Z,2011,Nets,Brooklyn,"",false,82,0,94.2,0,0,35.6,81,44,0,30,64.6,46.4,5.6,16.3,34.3,0,17.4,22.9,75.9,11.1,29.8,40.8,0,0,0,21,5.6,4.7,14,0,22
2011-02-01T08:00:00.000Z,2011,Bobcats,Charlotte,"",false,82,0,93.3,0,0,35,77.6,45.1,0,30.2,63,48,4.8,14.7,32.7,0,18.4,24.4,75.6,10.3,29.8,40.1,0,0,0,21.1,6.4,5.3,14.5,0,20
2011-02-01T08:00:00.000Z,2011,Bucks,Milwaukee,"",false,82,0,91.9,0,0,34.3,79.8,43,0,28.4,62.6,45.4,5.9,17.2,34.2,0,17.4,22.9,75.7,10.5,30.2,40.8,0,0,0,18.8,7.5,4.9,13.5,0,20.5
2010-02-01T08:00:00.000Z,2010,Suns,Phoenix,"",false,82,0,110.2,0,0,40.7,82.8,49.2,0,31.8,61.2,52,8.9,21.6,41.2,0,19.9,25.8,77,11.1,31.9,43,0,0,0,23.3,5.5,5.1,14.8,0,20.9
2010-02-01T08:00:00.000Z,2010,Warriors,Oakland,"",false,82,0,108.8,0,0,40.6,86.5,46.9,0,32.9,65.9,49.9,7.7,20.6,37.5,0,19.9,25.4,78.2,9.2,29.2,38.4,0,0,0,22.4,8.8,4.1,14.7,0,23
2010-02-01T08:00:00.000Z,2010,Nuggets,Denver,"",false,82,0,106.5,0,0,38.1,81.4,46.8,0,31.5,62.9,50,6.6,18.5,35.9,0,23.6,30.6,77.2,10.8,30.5,41.4,0,0,0,21,8,5.1,13.9,0,22.5
2010-02-01T08:00:00.000Z,2010,Jazz,Salt Lake City,"",false,82,0,104.2,0,0,39.4,80.2,49.1,0,34,65.5,51.9,5.4,14.7,36.4,0,20.2,27.2,74.1,10.6,31.6,42.2,0,0,0,26.7,7.9,4.9,15.2,0,22.7
2010-02-01T08:00:00.000Z,2010,Raptors,Toronto,"",false,82,0,104.1,0,0,39,80.9,48.2,0,32.7,63.8,51.2,6.3,17,37.1,0,19.7,25.8,76.4,9.8,30.6,40.4,0,0,0,22,5.5,4.7,13.4,0,22.2
2010-02-01T08:00:00.000Z,2010,Magic,Orlando,"",false,82,0,102.8,0,0,36.6,78,47,0,26.4,50.6,52.1,10.3,27.3,37.5,0,19.2,26.5,72.4,9.9,33.4,43.2,0,0,0,19.7,6.2,5.6,14.1,0,19.9
2010-02-01T08:00:00.000Z,2010,Grizzlies,Memphis,"",false,82,0,102.5,0,0,39.3,83.8,46.9,0,35.1,71.4,49.2,4.2,12.4,33.7,0,19.7,26.9,73.3,13,30.4,43.5,0,0,0,18.8,7.4,4.9,15.2,0,20.2
2010-02-01T08:00:00.000Z,2010,Rockets,Houston,"",false,82,0,102.4,0,0,37.7,84.4,44.7,0,29.9,62,48.1,7.9,22.4,35.1,0,19,24.7,77.2,11.8,30.1,42,0,0,0,21.8,6.7,3.9,14.5,0,20.9
2010-02-01T08:00:00.000Z,2010,Knicks,New York,"",false,82,0,102.1,0,0,38.1,83.9,45.5,0,29.1,57.7,50.4,9.1,26.2,34.6,0,16.8,21.5,78.2,10.2,30.2,40.4,0,0,0,21.6,7,3.7,14,0,20
2010-02-01T08:00:00.000Z,2010,Cavaliers,Cleveland,"",false,82,0,102.1,0,0,37.8,77.9,48.5,0,30.5,58.6,52,7.3,19.3,38.1,0,19.1,26.6,72,9.6,32.8,42.5,0,0,0,22.4,6.7,5.2,13.9,0,19.4
2010-02-01T08:00:00.000Z,2010,Mavericks,Dallas,"",false,82,0,102,0,0,38.3,82.4,46.4,0,31.5,64.2,49.1,6.8,18.3,37.2,0,18.6,22.8,81.6,10.2,31.5,41.7,0,0,0,23.4,7.3,5.5,12.9,0,19.1
2010-02-01T08:00:00.000Z,2010,Hawks,Atlanta,"",false,82,0,101.7,0,0,38.8,82.9,46.8,0,32.4,65.2,49.7,6.4,17.7,36,0,17.7,23.3,75.9,11.8,29.9,41.7,0,0,0,21.8,6.9,5,12,0,19.9
2010-02-01T08:00:00.000Z,2010,Lakers,Los Angeles,"",false,82,0,101.7,0,0,38.3,83.8,45.7,0,31.9,64.8,49.2,6.5,19,34.1,0,18.5,24.2,76.5,11.9,32.5,44.3,0,0,0,21.1,7.2,4.9,13.4,0,19.4
2010-02-01T08:00:00.000Z,2010,Thunder,Oklahoma City,"",false,82,0,101.5,0,0,37.4,80.8,46.2,0,32.3,65.9,49,5.1,15,34,0,21.7,27,80.5,11.7,31.8,43.5,0,0,0,20,7.5,5.9,15,0,21.3
2010-02-01T08:00:00.000Z,2010,Spurs,San Antonio,"",false,82,0,101.4,0,0,38.4,81.2,47.3,0,31.7,62.3,50.8,6.8,18.9,35.8,0,17.8,24,74,10.8,32,42.8,0,0,0,22.3,6,4.6,13.6,0,20.4
2010-02-01T08:00:00.000Z,2010,Pacers,Indianapolis,"",false,82,0,100.8,0,0,36.8,83.2,44.3,0,28.8,60.1,47.9,8,23.1,34.8,0,19.1,24.6,77.5,9.6,31.9,41.5,0,0,0,21.1,7.1,5.4,15,0,22.5
2010-02-01T08:00:00.000Z,2010,Hornets,Charlotte,"",false,82,0,100.2,0,0,38.8,83.4,46.4,0,31.8,64.3,49.5,7,19.2,36.3,0,15.8,20.3,77.8,10.4,29.9,40.3,0,0,0,22.3,7.4,3.7,13.5,0,19.6
2010-02-01T08:00:00.000Z,2010,Kings,Sacramento,"",false,82,0,100,0,0,38.3,84.1,45.6,0,32.5,67.2,48.3,5.9,16.9,34.9,0,17.4,24,72.6,11.9,30.7,42.6,0,0,0,20.5,6.7,4.5,15,0,22.3
2010-02-01T08:00:00.000Z,2010,Celtics,Boston,"",false,82,0,99.2,0,0,37.1,76.8,48.3,0,31,59.3,52.3,6.1,17.5,34.8,0,19,25.5,74.6,8.7,29.9,38.6,0,0,0,23.5,8.3,4.9,14.9,0,22.1
2010-02-01T08:00:00.000Z,2010,Timberwolves,Minneapolis,"",false,82,0,98.2,0,0,37.9,84.4,44.9,0,33,70,47.1,4.9,14.4,34.1,0,17.5,23.5,74.6,11.7,31.2,42.9,0,0,0,19.8,7,3.7,16.3,0,20.7
2010-02-01T08:00:00.000Z,2010,Trailblazers,Portland,"",false,82,0,98.1,0,0,36.3,78.7,46.1,0,30.3,61.8,49,6,16.9,35.4,0,19.6,24.8,79,11.1,29.1,40.2,0,0,0,20.4,6.2,4.3,12.3,0,20.9
2010-02-01T08:00:00.000Z,2010,76ers,Philadelphia,"",false,82,0,97.7,0,0,37.6,81.8,46,0,31.9,64.9,49.1,5.8,16.8,34.3,0,16.7,22,75.6,11.5,29.5,41,0,0,0,21,7.6,5.4,14.5,0,20.5
2010-02-01T08:00:00.000Z,2010,Bucks,Milwaukee,"",false,82,0,97.7,0,0,37.2,85.3,43.6,0,29.3,63.2,46.4,7.9,22.1,35.6,0,15.4,20.4,75.5,11.8,31.2,43,0,0,0,21.2,6.4,4.7,13.2,0,22.2
2010-02-01T08:00:00.000Z,2010,Bulls,Chicago,"",false,82,0,97.5,0,0,37.6,83.2,45.1,0,33.3,70.2,47.4,4.3,13,33,0,18,23.9,75.4,11.4,33.1,44.5,0,0,0,20.8,6.3,5.8,14.3,0,20.1
2010-02-01T08:00:00.000Z,2010,Heat,Miami,"",false,82,0,96.5,0,0,36.4,79.5,45.8,0,30.4,62.1,48.9,6,17.4,34.6,0,17.7,23.5,75.2,10.7,31.1,41.8,0,0,0,18.9,7,5.6,13.2,0,20.9
2010-02-01T08:00:00.000Z,2010,Wizards,Washington,"",false,82,0,96.2,0,0,36.7,81.7,44.9,0,31.4,66.8,47.1,5.3,14.9,35.3,0,17.6,23.1,76.2,11.8,30,41.8,0,0,0,19,5.8,5.1,14.9,0,21.4
2010-02-01T08:00:00.000Z,2010,Clippers,Los Angeles,"",false,82,0,95.7,0,0,36.6,80.5,45.5,0,30.7,62.7,49,5.9,17.8,33.2,0,16.6,22.8,73,11.3,30.5,41.8,0,0,0,22.1,6.2,5.7,15.7,0,19.3
2010-02-01T08:00:00.000Z,2010,Bobcats,Charlotte,"",false,82,0,95.3,0,0,34.9,76.9,45.3,0,29.2,60.7,48.2,5.6,16.2,34.6,0,20,26.6,75.1,10.5,30.4,40.8,0,0,0,20.2,7.5,5.4,15.7,0,19.5
2010-02-01T08:00:00.000Z,2010,Pistons,Detroit,"",false,82,0,94,0,0,35.9,80.5,44.5,0,31.3,66,47.4,4.6,14.5,31.4,0,17.7,24.4,72.8,12.8,27.3,40.2,0,0,0,19.4,7.1,3.8,13.4,0,22.2
2010-02-01T08:00:00.000Z,2010,Nets,Brooklyn,"",false,82,0,92.4,0,0,34.3,79.9,42.9,0,29.7,65.5,45.4,4.6,14.5,31.8,0,19.2,24.6,78,10.9,28.8,39.7,0,0,0,18.8,6.8,4.8,14.4,0,20
2009-02-01T08:00:00.000Z,2009,Suns,Phoenix,"",false,82,0,109.4,0,0,41.1,81.6,50.4,0,34.4,64,53.7,6.7,17.6,38.3,0,20.4,27.5,74.4,11,30.7,41.7,0,0,0,23.2,7.1,5.1,15.4,0,20.6
2009-02-01T08:00:00.000Z,2009,Warriors,Oakland,"",false,82,0,108.6,0,0,39.4,86,45.8,0,32.7,68.1,48,6.7,18,37.3,0,23.1,29.2,79.1,11.6,30.4,42,0,0,0,20.9,7.8,6.4,14.2,0,22.5
2009-02-01T08:00:00.000Z,2009,Lakers,Los Angeles,"",false,82,0,106.9,0,0,40.3,85.1,47.4,0,33.7,66.6,50.5,6.7,18.5,36.1,0,19.6,25.5,77,12.4,31.5,43.9,0,0,0,23.3,8.8,5.1,13.1,0,20.7
2009-02-01T08:00:00.000Z,2009,Knicks,New York,"",false,82,0,105.2,0,0,38.5,86.5,44.5,0,28.5,58.6,48.5,10,27.8,36,0,18.2,23.2,78.4,11.1,31,42.1,0,0,0,21.2,7.4,2.5,13.9,0,20.4
2009-02-01T08:00:00.000Z,2009,Pacers,Indianapolis,"",false,82,0,105.1,0,0,39.3,86.3,45.5,0,31.3,65.3,48,8,21.1,37.8,0,18.6,23,80.7,11.3,32.5,43.7,0,0,0,21.6,7,5.3,14,0,23.1
2009-02-01T08:00:00.000Z,2009,Nuggets,Denver,"",false,82,0,104.3,0,0,37.3,79.4,47,0,30.6,61.4,49.9,6.7,18,37.1,0,23.1,30.3,76,11,30.6,41.6,0,0,0,22.2,8.6,6,14.9,0,22.9
2009-02-01T08:00:00.000Z,2009,Jazz,Salt Lake City,"",false,82,0,103.6,0,0,38.3,80.7,47.5,0,33.5,67,50,4.8,13.7,34.9,0,22.1,28.7,77.1,11.5,29.5,41,0,0,0,24.7,8.8,4.6,14.3,0,22.3
2009-02-01T08:00:00.000Z,2009,Bulls,Chicago,"",false,82,0,102.2,0,0,38.1,83.5,45.7,0,32.1,67.7,47.4,6,15.8,38.1,0,19.9,25,79.6,11.8,30.3,42.1,0,0,0,21.1,7.5,5.5,13.9,0,20.8
2009-02-01T08:00:00.000Z,2009,Mavericks,Dallas,"",false,82,0,101.7,0,0,38.1,82.6,46.2,0,31.2,62.7,49.8,7,19.9,35,0,18.5,22.6,81.9,11.1,31.6,42.7,0,0,0,21.7,7.2,5.2,12.2,0,19.5
2009-02-01T08:00:00.000Z,2009,Magic,Orlando,"",false,82,0,101,0,0,35.7,78.3,45.6,0,25.8,52.1,49.4,10,26.2,38.1,0,19.6,27.5,71.5,10,33.3,43.3,0,0,0,19.4,6.9,5.3,13.5,0,20.3
2009-02-01T08:00:00.000Z,2009,Celtics,Boston,"",false,82,0,100.9,0,0,37.5,77.2,48.6,0,30.9,60.7,51,6.6,16.5,39.7,0,19.4,25.3,76.5,10.6,31.5,42.1,0,0,0,22.7,7.5,4.7,15,0,23.1
2009-02-01T08:00:00.000Z,2009,Kings,Sacramento,"",false,82,0,100.6,0,0,36.5,81.5,44.7,0,29.3,62.1,47.2,7.1,19.4,36.8,0,20.5,25.7,79.8,10.2,28.9,39.1,0,0,0,19.7,6.9,4.3,14.8,0,23.3
2009-02-01T08:00:00.000Z,2009,Cavaliers,Cleveland,"",false,82,0,100.3,0,0,36.9,78.7,46.8,0,28.9,58.3,49.5,8,20.4,39.3,0,18.6,24.5,75.7,10.8,31.4,42.2,0,0,0,20.3,7.2,5.3,12,0,20.3
2009-02-01T08:00:00.000Z,2009,Trailblazers,Portland,"",false,82,0,99.4,0,0,36.8,79.2,46.5,0,29.5,60.2,49,7.3,19,38.3,0,18.5,24.2,76.5,12.9,28.8,41.7,0,0,0,20.3,6.6,4.9,12.1,0,20.4
2009-02-01T08:00:00.000Z,2009,Bucks,Milwaukee,"",false,82,0,99.3,0,0,36.7,82.4,44.5,0,30.5,65.2,46.7,6.2,17.2,36.3,0,19.7,25.2,78,11.9,28.9,40.7,0,0,0,22,7.4,3.8,13.6,0,24.2
2009-02-01T08:00:00.000Z,2009,Raptors,Toronto,"",false,82,0,99,0,0,37.2,81.4,45.8,0,31.4,65.6,47.9,5.8,15.7,37.1,0,18.7,22.7,82.4,9.8,30.6,40.4,0,0,0,22.4,6.4,4.8,12.8,0,19.4
2009-02-01T08:00:00.000Z,2009,Rockets,Houston,"",false,82,0,98.4,0,0,36.1,79.6,45.3,0,28.5,59.4,48,7.6,20.2,37.5,0,18.7,23.2,80.5,10.5,32.5,43,0,0,0,20.3,6.6,4.3,13.3,0,18.9
2009-02-01T08:00:00.000Z,2009,Heat,Miami,"",false,82,0,98.3,0,0,37,81,45.7,0,29.9,61.2,48.9,7.1,19.9,35.7,0,17.2,22.8,75.4,10.1,29.4,39.5,0,0,0,20.4,7.9,5.5,12,0,20.7
2009-02-01T08:00:00.000Z,2009,Nets,Brooklyn,"",false,82,0,98.1,0,0,35.7,79.7,44.8,0,27.7,58.5,47.4,8,21.2,37.6,0,18.8,24.1,77.9,10.4,29.4,39.8,0,0,0,20,6.8,4.8,12.4,0,22.4
2009-02-01T08:00:00.000Z,2009,Hawks,Atlanta,"",false,82,0,98.1,0,0,36,78.7,45.8,0,28.8,58.8,49,7.3,19.9,36.6,0,18.7,25.4,73.7,10.6,29.4,40,0,0,0,20.2,7.3,4.6,12.2,0,19.7
2009-02-01T08:00:00.000Z,2009,Timberwolves,Minneapolis,"",false,82,0,97.8,0,0,36.4,82.5,44.1,0,29.8,63.7,46.7,6.6,18.8,35.3,0,18.3,23.9,76.9,11.9,29.8,41.7,0,0,0,20.4,6.2,3.9,13.5,0,21.8
2009-02-01T08:00:00.000Z,2009,76ers,Philadelphia,"",false,82,0,97.4,0,0,36.5,79.6,45.9,0,32.4,66.6,48.7,4.2,13.1,31.8,0,20.1,27,74.5,12.7,28.5,41.1,0,0,0,20.1,8,5.1,13.5,0,20.1
2009-02-01T08:00:00.000Z,2009,Spurs,San Antonio,"",false,82,0,97,0,0,37.1,79.7,46.6,0,29.5,59.9,49.2,7.6,19.8,38.6,0,15.2,20,76.1,8.9,32.2,41,0,0,0,21.2,5.7,4,11.1,0,18.9
2009-02-01T08:00:00.000Z,2009,Thunder,Oklahoma City,"",false,82,0,97,0,0,36.6,81.9,44.7,0,32.6,70.3,46.3,4,11.6,34.6,0,19.8,25.2,78.6,12.2,30.5,42.6,0,0,0,20.3,7.4,4.6,15.5,0,20.2
2009-02-01T08:00:00.000Z,2009,Wizards,Washington,"",false,82,0,96.1,0,0,36.5,81.2,45,0,31.7,66.5,47.6,4.8,14.6,33,0,18.2,23.8,76.7,11.7,28.4,40.1,0,0,0,20,7.5,4.5,13.5,0,20.5
2009-02-01T08:00:00.000Z,2009,Hornets,Charlotte,"",false,82,0,95.8,0,0,35.5,77.6,45.7,0,28.7,59,48.7,6.8,18.6,36.4,0,18,22.4,80.7,9.8,29.9,39.7,0,0,0,19.6,7.2,4.1,11.7,0,20.3
2009-02-01T08:00:00.000Z,2009,Clippers,Los Angeles,"",false,82,0,95.1,0,0,36,81.7,44.1,0,29.5,63.2,46.7,6.5,18.5,35.4,0,16.5,22.4,73.6,10.9,29,39.8,0,0,0,21,7,5.9,14.2,0,20.1
2009-02-01T08:00:00.000Z,2009,Pistons,Detroit,"",false,82,0,94.2,0,0,36.4,80,45.5,0,31.8,66.8,47.5,4.6,13.2,34.9,0,16.9,22.5,75.1,11.6,29.9,41.4,0,0,0,20.6,6,4.6,11.2,0,20.9
2009-02-01T08:00:00.000Z,2009,Grizzlies,Memphis,"",false,82,0,93.9,0,0,34.9,77,45.4,0,30.1,63.5,47.4,4.9,13.5,36,0,19.1,25.3,75.6,10.3,28.5,38.8,0,0,0,17.4,7.5,4.7,14.2,0,21.7
2009-02-01T08:00:00.000Z,2009,Bobcats,Charlotte,"",false,82,0,93.6,0,0,35,76.8,45.5,0,29,60.5,47.9,6,16.3,36.6,0,17.7,24,74,10.8,28.9,39.7,0,0,0,21.2,7,4.9,14.9,0,21.4
2008-02-01T08:00:00.000Z,2008,Warriors,Oakland,"",false,82,0,111,0,0,41.5,90.3,45.9,0,32.2,63.7,50.6,9.3,26.6,34.8,0,18.8,24.9,75.2,12.7,30.4,43.2,0,0,0,22.4,9.1,4.6,13,0,22.9
2008-02-01T08:00:00.000Z,2008,Nuggets,Denver,"",false,82,0,110.7,0,0,40.3,85.8,47,0,33.4,66.3,50.4,6.9,19.6,35.5,0,23.1,30.7,75.1,11.2,32.9,44.1,0,0,0,24.7,9.2,6.7,14.4,0,21.1
2008-02-01T08:00:00.000Z,2008,Suns,Phoenix,"",false,82,0,110.1,0,0,41.4,82.7,50,0,32.9,61.2,53.8,8.5,21.5,39.3,0,18.9,24.1,78.3,8.8,32.7,41.5,0,0,0,26.7,6.5,6.3,13.9,0,19.9
2008-02-01T08:00:00.000Z,2008,Lakers,Los Angeles,"",false,82,0,108.6,0,0,39.6,83.1,47.6,0,31.5,61.8,51,8.1,21.4,37.8,0,21.3,27.7,76.9,11,33.2,44.1,0,0,0,24.4,8,5.3,13.6,0,20.6
2008-02-01T08:00:00.000Z,2008,Jazz,Salt Lake City,"",false,82,0,106.2,0,0,40,80.4,49.7,0,35,67,52.2,5,13.4,37.2,0,21.3,28,75.9,11.5,29.4,40.9,0,0,0,26.4,8.7,4.3,14.3,0,24
2008-02-01T08:00:00.000Z,2008,Magic,Orlando,"",false,82,0,104.5,0,0,37.3,78.6,47.4,0,27.5,53.3,51.6,9.8,25.3,38.6,0,20.1,27.9,72.1,9.4,32.6,42,0,0,0,20.8,6.3,4.1,13.8,0,20.6
2008-02-01T08:00:00.000Z,2008,Pacers,Indianapolis,"",false,82,0,104,0,0,37.8,85.3,44.4,0,28.6,60.6,47.2,9.2,24.6,37.4,0,19.1,24.9,76.8,11,32.1,43.1,0,0,0,22.7,7.6,5,14.7,0,23.4
2008-02-01T08:00:00.000Z,2008,Kings,Sacramento,"",false,82,0,102.5,0,0,37.1,80,46.4,0,30.9,63.3,48.8,6.2,16.7,37.3,0,22.1,27.7,79.8,10.1,30,40.1,0,0,0,19.1,7.9,4.1,15.3,0,22.4
2008-02-01T08:00:00.000Z,2008,Hornets,Charlotte,"",false,82,0,100.9,0,0,38.6,82.9,46.6,0,30.9,63.1,49,7.7,19.8,38.9,0,16,20.8,76.9,11.4,30.4,41.8,0,0,0,21.8,7.8,3.9,11.3,0,18.7
2008-02-01T08:00:00.000Z,2008,Grizzlies,Memphis,"",false,82,0,100.7,0,0,37.3,82.2,45.4,0,29.8,60.5,49.2,7.6,21.7,34.9,0,18.5,25.6,72.3,10.3,31.3,41.6,0,0,0,19.2,6.1,4.7,14.8,0,19.4
2008-02-01T08:00:00.000Z,2008,Celtics,Boston,"",false,82,0,100.5,0,0,36.4,76.7,47.5,0,29.1,57.6,50.6,7.3,19.1,38.1,0,20.5,26.5,77.1,10.1,31.9,42,0,0,0,22.4,8.5,4.6,14.4,0,22.7
2008-02-01T08:00:00.000Z,2008,Mavericks,Dallas,"",false,82,0,100.4,0,0,36.9,79.5,46.4,0,30.9,62.3,49.5,6,17.1,35.2,0,20.6,25.3,81.4,10.8,32.2,43,0,0,0,21,6,4.9,12,0,21.8
2008-02-01T08:00:00.000Z,2008,Raptors,Toronto,"",false,82,0,100.2,0,0,38.4,82,46.8,0,31.4,64.2,48.9,7,17.8,39.2,0,16.4,20.2,81.2,9.6,30.4,40.1,0,0,0,23.8,7,4.1,11.2,0,19.5
2008-02-01T08:00:00.000Z,2008,Wizards,Washington,"",false,82,0,98.8,0,0,36.4,81.6,44.6,0,29.4,62,47.5,7,19.7,35.6,0,19,24.3,78.2,12.3,29.3,41.6,0,0,0,19.6,7.7,4.8,12.6,0,19.6
2008-02-01T08:00:00.000Z,2008,Hawks,Atlanta,"",false,82,0,98.2,0,0,36.3,79.9,45.4,0,31.6,66.8,47.3,4.7,13.1,35.6,0,21,27.2,77.2,12.3,29.9,42.2,0,0,0,22,7.3,5.5,14.3,0,20.4
2008-02-01T08:00:00.000Z,2008,Pistons,Detroit,"",false,82,0,97.5,0,0,36.6,79.9,45.8,0,30.6,63.7,48.1,5.9,16.2,36.6,0,18.4,24,76.7,11.9,29.5,41.4,0,0,0,22.3,7.1,5.8,11.1,0,20.6
2008-02-01T08:00:00.000Z,2008,Sonics,Seattle,"",false,82,0,97.5,0,0,38.1,85.8,44.4,0,34.3,74.3,46.2,3.8,11.5,33.3,0,17.5,22.8,77,11.8,32.8,44.6,0,0,0,21.3,6.5,4.9,15.2,0,20.5
2008-02-01T08:00:00.000Z,2008,Bulls,Chicago,"",false,82,0,97.3,0,0,36.4,83.7,43.5,0,30.6,67.8,45.2,5.8,15.9,36.3,0,18.7,24.7,75.6,12.8,30.2,43,0,0,0,22.1,7.7,5.2,14.1,0,21.8
2008-02-01T08:00:00.000Z,2008,Bobcats,Charlotte,"",false,82,0,97.1,0,0,36.1,79.9,45.2,0,29.6,62.3,47.6,6.5,17.6,36.7,0,18.4,25.8,71.4,10.9,29.8,40.6,0,0,0,21.3,7.5,4.9,13.8,0,21.7
2008-02-01T08:00:00.000Z,2008,Bucks,Milwaukee,"",false,82,0,97,0,0,36.9,82.3,44.9,0,31.4,66.2,47.4,5.5,16,34.4,0,17.7,24.1,73.3,12.9,28.8,41.7,0,0,0,21.5,6.6,4.4,14.3,0,21.3
2008-02-01T08:00:00.000Z,2008,Knicks,New York,"",false,82,0,96.9,0,0,36.2,82.4,43.9,0,30.2,64.7,46.7,6,17.7,33.7,0,18.6,25.5,72.7,12.5,30,42.5,0,0,0,18.7,6.4,2.6,13.8,0,21.5
2008-02-01T08:00:00.000Z,2008,Rockets,Houston,"",false,82,0,96.7,0,0,36.6,81.7,44.8,0,29.5,60.9,48.5,7.1,20.8,34.2,0,16.4,22.5,72.6,12.2,32.4,44.6,0,0,0,21.4,7.3,5.1,13.1,0,19.6
2008-02-01T08:00:00.000Z,2008,76ers,Philadelphia,"",false,82,0,96.6,0,0,37.3,81.1,46,0,33.6,69.5,48.3,3.7,11.6,31.7,0,18.4,26.1,70.6,13,28.9,41.9,0,0,0,20.4,8.7,4.9,13.6,0,19.8
2008-02-01T08:00:00.000Z,2008,Cavaliers,Cleveland,"",false,82,0,96.4,0,0,35.8,81.7,43.9,0,29.1,62.8,46.3,6.7,18.8,35.8,0,18,25.1,71.7,13.3,31.3,44.6,0,0,0,20,7.1,5.2,13.2,0,20.9
2008-02-01T08:00:00.000Z,2008,Nets,Brooklyn,"",false,82,0,95.8,0,0,34.8,78.7,44.3,0,28.8,61.2,47,6.1,17.4,34.8,0,20.1,27.3,73.6,11.1,30.7,41.9,0,0,0,23.5,6.4,4.8,14.4,0,22.6
2008-02-01T08:00:00.000Z,2008,Timberwolves,Minneapolis,"",false,82,0,95.6,0,0,37.5,83.1,45.1,0,32.1,67.8,47.4,5.4,15.4,35,0,15.2,20.6,73.6,11.8,29.6,41.4,0,0,0,19.9,7.5,3.7,13.9,0,23
2008-02-01T08:00:00.000Z,2008,Spurs,San Antonio,"",false,82,0,95.4,0,0,35.8,78.3,45.7,0,28.6,58.7,48.7,7.2,19.6,36.9,0,16.5,21.6,76.1,9.4,31.9,41.3,0,0,0,21,6.4,4.1,12,0,18.7
2008-02-01T08:00:00.000Z,2008,Trailblazers,Portland,"",false,82,0,95.4,0,0,35.8,79.8,44.8,0,29.2,62.4,46.8,6.6,17.4,37.7,0,17.2,22.5,76.7,11,29.7,40.7,0,0,0,21.1,5.5,4.4,12.1,0,20
2008-02-01T08:00:00.000Z,2008,Clippers,Los Angeles,"",false,82,0,93.8,0,0,34.4,78.6,43.8,0,30.1,65.4,46,4.3,13.2,32.4,0,20.8,26.6,78.1,9.8,30.4,40.1,0,0,0,21.1,6.8,4.9,13.8,0,21.3
2008-02-01T08:00:00.000Z,2008,Heat,Miami,"",false,82,0,91.4,0,0,34.2,77.3,44.3,0,28.3,60.5,46.7,6,16.7,35.8,0,16.9,23.2,72.7,9.1,28.6,37.6,0,0,0,20,7.2,4.3,14,0,20.4
2007-02-01T08:00:00.000Z,2007,Suns,Phoenix,"",false,82,0,110.2,0,0,41.3,83.6,49.4,0,31.7,59.6,53.2,9.6,24,39.9,0,18,22.3,80.8,9,31.5,40.5,0,0,0,25.9,6.7,4.8,14,0,20.2
2007-02-01T08:00:00.000Z,2007,Warriors,Oakland,"",false,82,0,106.5,0,0,39.8,86,46.3,0,31.2,62,50.4,8.5,24,35.6,0,18.5,25.8,71.7,11.5,29.9,41.4,0,0,0,23.8,9.1,5.7,15.7,0,23.6
2007-02-01T08:00:00.000Z,2007,Nuggets,Denver,"",false,82,0,105.4,0,0,38.6,83,46.5,0,32.7,65.4,50,5.9,17.6,33.6,0,22.3,29.9,74.6,12.2,31.2,43.4,0,0,0,23.4,8.3,5.3,16.1,0,21.4
2007-02-01T08:00:00.000Z,2007,Wizards,Washington,"",false,82,0,104.3,0,0,37.4,83.2,45,0,30.6,63.5,48.2,6.8,19.7,34.8,0,22.6,29.6,76.5,12.2,29,41.2,0,0,0,20.2,7.7,4.6,13.2,0,22.2
